course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
1429,Advanced Certificate in Allied Legal Professional Skills Module 5: Legal Communications and Business Development (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Explain what the concept of communications and business development_x000D_ â€¢ Explain why business development is important_x000D_ â€¢ Explain the ethical and professional limits on business development_x000D_ â€¢ Identify app"
1430,Advanced Certificate in Allied Legal Professional Skills Module 7: Alternate Dispute Resolution,SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Explain what â€ADRâ€ and â€œmediationâ€ mean_x000D_ â€¢ Understand how existing non-legal skills can be relevant in ADR_x000D_ â€¢ Explain the different stages of a typical mediation in Singapore_x000D_ â€¢ Identify if and A"
1431,Advanced Certificate in Allied Legal Professional Skills Module 7: Alternate Dispute Resolution (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Explain what â€ADRâ€ and â€œmediationâ€ mean_x000D_ â€¢ Understand how existing non-legal skills can be relevant in ADR_x000D_ â€¢ Explain the different stages of a typical mediation in Singapore_x000D_ â€¢ Identify if and A"
1432,Advanced Certificate in Crisis Management for Business Module 4: Crisis Communication,SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Have a working framework for crisis communication including the language and tonality required  _x000D_ â€¢ Navigate and be discerning on how to handle media relations and cultivate relationships  _x000D_ â€¢ Recommend and stra"
1433,Advanced Certificate in Crisis Management for Business Module 4: Crisis Communication (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Have a working framework for crisis communication including the language and tonality required  _x000D_ â€¢ Navigate and be discerning on how to handle media relations and cultivate relationships  _x000D_ â€¢ Recommend and stra"
1434,Advanced Certificate in Cybersecurity in Digital Economy Module 5: Incident Response and Recovery in the Digital Economy,SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,17.0,Advanced,,"Module 5 provides an in-depth understanding of incident response and recovery strategies within the digital economy. Participants will learn how to effectively detect, respond to, and recover from cybersecurity incidents that may impact digital assets. The module covers topics such as developing inc"
1435,Advanced Certificate in Cybersecurity in Digital Economy Module 5: Incident Response and Recovery in the Digital Economy (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,17.0,Advanced,,"Module 5 provides an in-depth understanding of incident response and recovery strategies within the digital economy. Participants will learn how to effectively detect, respond to, and recover from cybersecurity incidents that may impact digital assets. The module covers topics such as developing inc"
1436,"Advanced Certificate in Data Communications and Visualisation for Business Analyst Module 2: Data Storytelling and Deep Diving into Special Data Types (Classroom, Asynchronous and Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Communication,1920.0,110.0,Advanced,,"In this second module, it will cover the principles of data storytelling, an important aspect of data communication. It then focuses on two specific data typesâ€“time series and geospatial dataâ€“ensuring participants are equipped to tackle complex datasets and represent intricate relationships. The"
1437,Advanced Certificate in Data Protection Operational Excellence Module 4: Data Protection Management Programme (DPMP),SINGAPORE MANAGEMENT UNIVERSITY,Communication,900.0,24.0,Advanced,,"This module provides participants with a solid foundation for the regional operational governance of a Data Protection Management Programme (DPMP) and defines how the DPMP may be developed, measured and improved. Participants will learn the management and operations of the DPMP within the context of"
1438,Advanced Certificate in Data Protection Operational Excellence Module 4: Data Protection Management Programme (DPMP) (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,900.0,24.0,Advanced,,"This module provides participants with a solid foundation for the regional operational governance of a Data Protection Management Programme (DPMP) and defines how the DPMP may be developed, measured and improved. Participants will learn the management and operations of the DPMP within the context of"
1439,Advanced Certificate in Entrepreneurship - Scale-Up Module 5: Price Segmentation and Distribution Strategies and Scaling Up,SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,15.0,Advanced,,"Scaling up can be a challenging process for businesses and startups. With practical insights, hands-on experience and case studies, this module provides a comprehensive toolkit for navigating market dynamics and is designed for businesses aiming to grow and succeed in competitive markets. It focuses"
1440,Advanced Certificate in Entrepreneurship - Scale-Up Module 5: Price Segmentation and Distribution Strategies and Scaling Up (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,15.0,Advanced,,"Scaling up can be a challenging process for businesses and startups. With practical insights, hands-on experience and case studies, this module provides a comprehensive toolkit for navigating market dynamics and is designed for businesses aiming to grow and succeed in competitive markets. It focuses"
1441,"Advanced Certificate in Event Management and Entertainment: Event Sales Pitching, Sponsorships and Brand Marketing",SINGAPORE MANAGEMENT UNIVERSITY,Communication,480.0,15.0,Advanced,,"""This course enables participants to conceptualise and execute an event branding campaign through the right media strategies and managing of stakeholders, in particular the sponsors. Through case studies, participants will be able to gain deeper insights into concepts relating to event analysis and"
1442,Advanced Certificate in Future Ready Rewards Strategies Module 1: Fostering Collaboration Across Generations,SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,15.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â— Understand the different generations in the workforce and their mindsets, expectations and communication styles to increase empathy and cross-generational effectiveness and productivity_x000D_ â— Why you should care about the"
1443,Advanced Certificate in Future Ready Rewards Strategies Module 1: Fostering Collaboration Across Generations (Synchronous e-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Communication,600.0,15.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â— Understand the different generations in the workforce and their mindsets, expectations and communication styles to increase empathy and cross-generational effectiveness and productivity_x000D_ â— Why you should care about the"
